project_id,project_url,description,latest_commit_date,medium_term_commit_count,medium_term_distinct_author_count,medium_term_distinct_committer_count,recent_commit_count,recent_distinct_author_count,recent_distinct_committer_count,latest_pull_request_history_date,medium_term_pull_request_count,recent_pull_request_count,project_language,project_language_details_language,project_language_bytes,language_percentage,project_language_created_at,forked_from,pull_request_id,pullreq_id,intra_branch,user_id,comment_id,position,body,commit_id,created_at
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,34741950,4060,false,3695855,168350105,167,"Maybe replace 1000 with a constant, so it's not necessary to read the comment in the constructor to understand why it's not just subtracting 1 here?",909825914,2018-02-15 00:04:43 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,16002471,2131,false,1014305,73605713,15,Happened to discuss offline. run() declares no checked exceptions.,487213934,2016-08-04 21:25:15 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13679378,1641,false,6174876,59328260,324,reuse it?,423647366,2016-04-12 06:55:12 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,25708644,3119,false,2667165,138661674,55,Let's expand the comment here to explain that we are requesting a message here because we expect to *send* a response upon receiving the request. Otherwise it might be confusing to request a message when the outbound direction is ready.,781224940,2017-09-13 15:51:36 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,7594214,446,false,1014305,30622980,96,"Change the prefix above, and then this stuff should become:  ```java  File file = new File(value.substring(UNIX_DOMAIN_SOCKET_PREFIX.length()));  if (!file.isAbsolute()) {    mustBeAbsolute();  }  ```",260141256,2015-05-19 15:17:31 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,24116958,2974,false,6634728,115055431,6,"I think other languages will have the same problem getting the message wire size with stream-based compression, because message boundaries have diminish in the compressed stream. Uncompressed size will be more feasible.",684690033,2017-05-05 18:02:49 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,32933532,3904,false,3695855,166108426,27,"Added `cancelReconnectTask()`.    Re: IDLE mode: I'm not sure. The javadoc on `ConnectivityState.IDLE` (i.e.,  https://github.com/grpc/grpc/blob/master/doc/connectivity-semantics-and-api.md and its transition diagram) implied to me that the channel state ",900358493,2018-02-05 20:53:50 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,31021840,3705,false,2667165,150104750,5,`onStreamAllocated` looks like a good place to move this,832449745,2017-11-09 22:23:42 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,32140179,3838,false,1849804,157331281,20,"OK, I have tried but I got fail parsing phase.    ``` java    @Test    public void testJsonMarshallerFailToPrint() throws Exception {      try {        Marshaller<Type> marshaller = ProtoUtils.jsonMarshaller(Type.getDefaultInstance());        marshaller.s",857486907,2017-12-16 02:09:24 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13306021,1587,false,9209972,57400834,138,"Ah, yes. Fixed.",412948753,2016-03-24 22:59:10 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,12541796,1472,false,1014305,54141411,16,"Status here would commonly be UNAVAILABLE, which is not permitted in ClientStream.cancel(). Let's just change ClientStream to allow anything other that `isOk()`?",394809318,2016-02-25 18:35:29 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,24658694,3019,false,6634728,122851797,41,"This check is too implicit. `channelExecutor` is implementation detail and better not be exposed.  Instead, you should verify whether `mockLoadBalancerFactory.newLoadBalancer()` is called.",713281772,2017-06-19 23:47:33 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,17205983,2286,false,6634728,79741932,39,Done.,516032115,2016-09-21 00:36:15 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,12820112,1526,false,1014305,55426774,261,"I was okay with replaying each flush. I wasn't too concerned about that level of performance in the slow case. It should be possible to coalesce flushes, but is slightly non-trivial because of interactions with other methods like `halfClose()` and `cancel",403323656,2016-03-08 21:02:41 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,10972789,1271,false,5551325,47576544,143,Fixed.,360235331,2015-12-14 23:35:10 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,15613600,1986,false,6634728,69370281,5,Fixed.,471287709,2016-07-02 01:19:31 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,10418960,1203,false,6773014,45684862,50,Created a constant exception.   http://shipilev.net/blog/2014/exceptional-performance/,347905676,2015-11-24 00:59:06 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,33294686,3889,false,6634728,160569397,148,We use GRPCLB or grpclb as a special term. It should not be split.,883385742,2018-01-10 01:21:41 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,8312845,680,false,7689743,36153821,40,ClientCallFactory or ClientCallProvider?,279106016,2015-08-04 00:59:58 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,8916743,841,false,1014305,37492723,37,"This looks like it should be INTERNAL, since the application didn't specify an invalid argument. Instead, either the grpc library on client or server has a bug.",299326101,2015-08-20 01:45:48 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,15988840,2126,false,7524125,74467321,105,changed,489424314,2016-08-11 17:39:00 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,8470641,629,false,1014305,35035024,29,Then go ahead and add documentation to `sslSocketFactory()` describing its behavior.,280318334,2015-07-20 17:41:42 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,18908780,2427,false,7396743,88563246,467,Question: Why do we call `handleTermination()` here and from `shutdown()`? Looked redundant..,558389459,2016-11-17 22:38:20 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,24658694,3019,false,1014305,128312624,32,`delayedTransport.shutdown()` can do lots of things; it seems strange to single-out adding anything to the `channelExecutor`. But if you add a comment pointing out the subtle usage of `drain()` (I'm unsure whether here or at the drain is better) I could l,724636093,2017-07-19 17:27:18 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,12503950,1465,false,1014305,53740339,43,"package-private? FailingClientTransport is package-private, and I don't see any uses outside this package.",394141595,2016-02-23 06:21:16 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,12820112,1526,false,5551325,55296866,15,What happens if supplier  != null and shutdown is true here? ,402771006,2016-03-08 00:13:59 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13835440,1668,false,1014305,59612744,48,"@buchgr, that sounds fine to me; I've been using the build generally to create the `NettyServer`. Probably doesn't need a test for not started here, since it is invalid.",425010936,2016-04-13 19:46:55 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,14320328,1744,false,6174876,61613436,34,@carl-mastrangelo yep. maybe better?,436342166,2016-04-29 17:13:26 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,7335867,361,false,1014305,29464129,438,We're no longer going to report that the upgrade failed. Should this throw an exception?,251816128,2015-04-30 17:56:40 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,17034642,2262,false,5551325,82017034,160,explain why synchronized in comment.,525256808,2016-10-05 16:43:40 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,6642758,193,false,6773014,26352297,25,Done,229226181,2015-03-12 21:54:32 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,26959707,3289,false,8717394,129978784,10,"That helps, I think it is more clear now. ",747056500,2017-07-27 22:55:58 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,32147706,3840,false,6634728,155685848,71,"This could use a better name. Maybe ""PendingStreamRegistry""",857888821,2017-12-08 01:26:44 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,14870158,1846,false,5551325,64669859,42,checkNotNull for both params.,452600480,2016-05-25 23:21:21 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13220231,1570,false,3402699,56901977,109,you could move these checks into `lastCall()`,410928156,2016-03-21 21:36:06 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,27354855,3325,false,1014305,132572936,15,"ConnectionSpec is part of grpc's API in this class. We don't want to expose our internal fork, so we let users specify okhttp's ConnectionSpec and then we use Utils.convertSpec() to copy it into an internal equivalent.    Feel free to eagerly convert in `",755705670,2017-08-10 21:29:31 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13220231,1570,false,9209972,56912981,142,"Thanks, fixed!",410928156,2016-03-21 23:07:06 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,25944867,3145,false,3695855,127023768,25,Fixed,724578536,2017-07-12 17:47:09 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,9109657,902,false,1014305,38693181,50,"We want to use a separate executor for scheduling. ScheduledExecutorService is a fixed-size thread pool; it can't vary in size, which seems pretty restrictive. Also, if the application gets behind such that the executor queue fills we will want to handle ",306959416,2015-09-03 18:33:25 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,22394838,2826,false,2489413,107507568,103,stayed as a field,646780126,2017-03-22 19:19:14 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,6986161,274,false,7000520,28126974,6,"Good point, Done.",241527286,2015-04-10 05:42:57 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,8945736,872,false,1014305,38213611,23,Was this change necessary for verifying content type?,301501218,2015-08-28 13:45:53 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,11697710,1327,false,1014305,50326043,37,"Oh, duh, you may have created the certificate to have that ""localhost"" CN. What we've done elsewhere is use server1.pem for the server and have the client call `ChannelBuilder.overrideAuthority(TestUtils.TEST_SERVER_HOST)` to change the name it verifies f",375564997,2016-01-20 21:58:05 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,8945736,872,false,3664876,38211782,43,done.,299700823,2015-08-28 13:28:06 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,9096416,894,false,3664876,38459702,23,Need to reference an existing issue.,306839501,2015-09-01 17:18:39 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,9118649,961,false,5551325,39067677,52,"Not sure if intentional, but I believe getContextClassLoader can possibly return null.  Any reason not to use ManagedChannelProvider.class.getClassLoader() ?",307281988,2015-09-09 14:52:21 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,36419739,4226,false,5551325,175181016,2,2018,946261782,2018-03-16 18:38:03 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,24884407,3029,false,2489413,121233414,85,That's fair.,707974229,2017-06-09 22:21:16 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,6444534,130,false,896,25404666,19,"Comma before but, but also perhaps a period: ""...without TLS. This is convenient...""",223382782,2015-02-26 03:50:54 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,19128551,2443,false,9209972,89666959,314,nit: `Helper#createSubchannel`,562583807,2016-11-26 07:02:50 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,7869116,514,false,6634728,31936294,15,Done.,267424935,2015-06-08 15:06:56 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,7631628,463,false,3664876,30752062,213,Strange that checkstyle didn't find this ... done.,260674047,2015-05-20 19:34:57 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,9144040,982,false,1014305,39182582,14,Unwrap line?,307356289,2015-09-10 14:43:40 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,10781220,1248,false,6773014,53208958,32,Currently using a generated proto stub so this is no trivial. Deferring,388260918,2016-02-17 18:34:50 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,19382692,2479,false,9209972,90721069,113,"Ahh, yes. Made it unnecessary complicated. Fixed.",569478195,2016-12-02 21:16:31 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,19382692,2479,false,6634728,92909267,93,"Whether we should propagate the error unconditionally is arguable. It's fine for now, but I think we should shutdown and discard subchannel if there is one. Otherwise you may end up keeping a connection that you will never use.",575292520,2016-12-17 00:47:51 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,36700621,4249,false,2489413,176247217,45,Done.,952263848,2018-03-21 21:40:20 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,19382692,2479,false,9209972,90736085,206,Oh yeah. My bad - shouldn't be blindly copy-pasting ;),569815276,2016-12-02 23:08:03 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,30767746,3663,false,5551325,149173652,138,Done.,826858697,2017-11-06 19:11:14 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,13671071,1631,false,5551325,59083457,10,Done.,421641370,2016-04-08 20:19:54 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,30767746,3663,false,5551325,149172397,31,Done.,826858697,2017-11-06 19:06:08 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,10475731,1213,false,3664876,45217563,25,done.,346219471,2015-11-18 14:57:43 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,12736343,1506,false,1014305,56230744,4,"We need to avoid Guava collect. We have an armistice with some Android teams that we can use Guava if we don't use Guava collect.    There are actually places where we are using it now that have snuck in, but I was going to be removing them.",407332634,2016-03-15 20:03:15 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,20519378,2615,false,9209972,96548832,6,"@ejona86 Heh, what about this one?",599772111,2017-01-18 01:06:57 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,27477168,3339,false,2489413,132798377,105,"Okay, let me try to schedule everything with fake clock.",758194258,2017-08-11 22:59:08 UTC
16827424,https://api.github.com/repos/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,2018-03-30 18:28:10 UTC,3359,96,72,474,23,19,2018-03-31 05:12:46 UTC,1936,311,Java,java,2030795,96.560418879633914,2016-02-18 03:30:39 UTC,,19377493,2477,false,6634728,90665359,9,"Even if this is temporary, we should not allocate a new ID every single time `getLogId()` is called.",569197935,2016-12-02 15:49:05 UTC
